Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-03-20,47.459358976882854,48.13413659266792,44.53532264181424,44.805233001708984,2350800,0.0,0
2019-03-21,44.976176767503446,44.985172291839454,43.36570677575249,44.067474365234375,1764700,0.0,0
2019-03-22,43.90552731243916,44.940187644267155,43.32971765831085,43.7255859375,844700,0.0,0
2019-03-25,43.725592567357694,44.445358176248234,43.185771792786575,44.22043228149414,440900,0.0,0
2019-03-26,44.08547264842453,44.76025029100245,43.347716033773715,43.95051574707031,504700,0.0,0
2019-03-27,44.085465744093646,45.68693666673081,44.085465744093646,45.075138092041016,1788600,0.0,0
2019-03-28,45.79491544724915,45.884884436049695,44.908706835966406,45.74992752075195,585400,0.0,0
2019-03-29,44.55331582110768,47.21643724319208,44.24741650694283,46.451690673828125,1769000,0.0,0
2019-04-01,47.054487607950485,48.93486787019098,46.109799714846034,48.134132385253906,19663400,0.0,0
2019-04-02,49.591652484108536,51.63397969785353,48.85389594037111,50.60831832885742,17414200,0.0,0
2019-04-03,51.35507412631757,51.46303757839069,49.94253656458629,51.175132751464844,15066200,0.0,0
2019-04-04,51.463036505730734,54.45005159689931,51.37306410413157,53.721290588378906,13309200,0.0,0
2019-04-05,52.53368416574497,53.06450934125077,50.62631380295139,51.499027252197266,17000800,0.0,0
2019-04-08,50.833247839172635,52.53368690802014,50.62631644566121,51.41805648803711,10764600,0.0,0
2019-04-09,51.103157824589196,51.463040595392634,50.455373642078065,50.62631607055664,9179900,0.0,0
2019-04-10,50.37440161935252,50.75227545052943,49.573662603203076,50.12248229980469,9081900,0.0,0
2019-04-11,50.11348472056628,50.57233198705813,49.33074365085834,49.38472366333008,7346100,0.0,0
2019-04-12,50.32041669294645,52.47970645134035,50.32041669294645,52.45271301269531,9281700,0.0,0
2019-04-15,52.69562981730722,52.94754568037713,51.544010520877656,51.98486328125,5727300,0.0,0
2019-04-16,52.8215891851548,53.073508487171075,52.038848137834734,52.632652282714844,6681600,0.0,0
2019-04-17,53.03751723999461,53.12748620906212,52.36273967569976,52.470703125,6420700,0.0,0
2019-04-18,52.506701100156846,52.731626993538534,51.77793997004534,51.97587585449219,5178800,0.0,0
2019-04-22,51.71495730029475,52.551681838472355,51.51702142998712,52.08383560180664,4401700,0.0,0
2019-04-23,51.54401475224575,52.038850994796576,51.28309991144925,51.858909606933594,5687200,0.0,0
2019-04-24,51.723952530035994,52.08383184854768,50.26193443284762,50.36539840698242,5431300,0.0,0
2019-04-25,50.167463200654225,50.365399059261684,49.321743187497816,49.78059387207031,6260500,0.0,0
2019-04-26,49.753598834302885,50.023509176024994,49.438704007643125,49.708614349365234,4009800,0.0,0
2019-04-29,49.528673114487376,50.09998671427371,49.3037472570809,49.93354034423828,5935200,0.0,0
2019-04-30,50.167462945378176,51.46753759032065,50.02351053042243,51.04017639160156,6454100,0.0,0
2019-05-01,51.121148901432555,51.71495303124058,50.275428908098775,50.5003547668457,7644400,0.0,0
2019-05-02,49.96953741182501,50.824256495052346,46.811575939539196,47.41437911987305,13932700,0.0,0
2019-05-03,47.86423175830995,47.99918523778838,46.53267085462777,47.954200744628906,7401700,0.0,0
2019-05-06,46.91953523480638,48.610975211645325,46.51466800499527,48.09814453125,6089500,0.0,0
2019-05-07,47.55832784727438,47.97669011459295,47.369390934832836,47.63930130004883,7330800,0.0,0
2019-05-08,47.98118831192815,48.03966780266622,47.063490349020654,47.21643829345703,5390700,0.0,0
2019-05-09,47.018504232679724,47.81024428769022,46.37971556006851,47.621307373046875,4579700,0.0,0
2019-05-10,47.63029863976147,48.32667096589803,47.225434839463915,47.74726104736328,4758100,0.0,0
2019-05-13,47.03649719387535,47.279417547174496,45.66894748202258,45.83989334106445,4213100,0.0,0
2019-05-14,46.1817813490734,47.68428451565084,45.74092513305157,47.21643829345703,4204500,0.0,0
2019-05-15,46.766587801490495,47.97669011459295,46.48767847924595,47.63930130004883,2928700,0.0,0
2019-05-16,47.94519576243931,48.17911713998958,47.44136061497454,47.66628646850586,3689700,0.0,0
2019-05-17,47.090481190891246,47.2524280949899,45.578979040701434,45.70493698120117,4440800,0.0,0
2019-05-20,45.34505279355414,45.471010720587415,44.91319214073132,45.05714797973633,5168400,0.0,0
2019-05-21,45.23709221549091,46.05582228734634,45.00317080871647,45.5519905090332,4968400,0.0,0
2019-05-22,45.399036280135505,45.533993173496754,44.95368402339755,45.174110412597656,3019100,0.0,0
2019-05-23,44.535320996091016,44.85921478883436,43.37470271612614,43.824554443359375,4919200,0.0,0
2019-05-24,44.43634997114048,44.602796334175345,43.58163106252523,44.26540756225586,2918400,0.0,0
2019-05-28,44.418359515011176,44.47234295896287,43.275735692089775,43.68960189819336,6613000,0.0,0
2019-05-29,43.36570719170385,44.472342028846064,43.19476133881358,43.824554443359375,3525900,0.0,0
2019-05-30,43.92496764484768,44.35399484498638,43.83368689177616,44.24445724487305,3777600,0.7,0
2019-05-31,43.77891532195345,43.815429015179085,42.6744022179088,42.683528900146484,3396900,0.0,0
2019-06-03,42.76567559740952,43.778907775878906,42.76567559740952,43.778907775878906,5905200,0.0,0
2019-06-04,44.43614461210677,45.577171325683594,44.399630921559385,45.577171325683594,7043000,0.0,0
2019-06-05,46.088355882808756,46.1613797870518,44.77389078505952,45.95143127441406,6413300,0.0,0
2019-06-06,45.89665859612632,46.83686700021122,45.77799432199321,46.60866165161133,6228100,0.0,0
2019-06-07,46.67255793835658,47.18373568044163,46.435222430556635,46.827735900878906,5391100,0.0,0
2019-06-10,47.21112294198655,47.55799255964526,47.083328505782056,47.11983871459961,5434400,0.0,0
2019-06-11,47.46671354160328,47.62189151060183,47.06507337289763,47.50322723388672,5144300,0.0,0
2019-06-12,47.521487946206776,48.05092259883999,47.17461480556855,47.91400146484375,3103900,0.0,0
2019-06-13,48.08742406596362,48.33388622304926,47.50321901900657,48.269989013671875,4179800,0.0,0
2019-06-14,48.04179412131149,48.0965611800089,46.55389417560255,46.690818786621094,3919300,0.0,0
2019-06-17,45.69583525772765,45.94229742510711,44.77388380025596,45.0477294921875,5787300,0.0,0
2019-06-18,45.41286294602584,46.161376187369264,45.09337686086847,45.28506851196289,5014200,0.0,0
2019-06-19,45.59542697665555,45.86014600298439,44.11665736959248,44.27183532714844,5404000,0.0,0
2019-06-20,44.814968787200144,45.266814415686625,44.3813765228564,44.66435241699219,4228300,0.0,0
2019-06-21,44.563943823336,44.974714180678255,44.0984064064398,44.144046783447266,9478500,0.0,0
2019-06-24,44.28096451490086,45.367224207826155,44.10752970273254,45.257686614990234,4602300,0.0,0
2019-06-25,45.17553177085261,45.844627922363614,44.77388813381775,45.35809326171875,4005200,0.0,0
2019-06-26,45.50413925113723,46.75470690736841,45.467629046492824,46.05183410644531,5244400,0.0,0
2019-06-27,46.197887394682944,46.68168157824334,46.12577233781117,46.47173309326172,4097200,0.0,0
2019-06-28,46.59040338567281,46.73645466503923,44.80127434289981,45.01122283935547,6507400,0.0,0
2019-07-01,45.64106953586253,45.82363451043343,45.20291568617472,45.7871208190918,4659600,0.0,0
2019-07-02,45.64106757774608,45.69583811240873,44.50916756967764,45.09337615966797,4725800,0.0,0
