,L5_AVG_TOUCHES,L10_AVG_TOUCHES,DIFF_AVG_TOUCHES,L5_MED_TOUCHES,L10_MED_TOUCHES,DIFF_MED_TOUCHES,L5_AVG_FANTPTS,L10_AVG_FANTPTS,DIFF_AVG_FANTPTS,L5_MED_FANTPTS,L10_MED_FANTPTS,DIFF_MED_FANTPTS,SPECIAL_SAUCE_V1,SPECIAL_SAUCE_V2,SS_MESHED,EXCESS_L5_AVG_TOUCHES,EXCESS_SS1,EXCESS_SS2
ALEX COLLINS,8.8,12.3,-3.5,10.0,12.5,-2.5,7.840000000000001,8.989999999999998,-1.1499999999999977,9.9,9.2,-1.1499999999999977,8.415,9.725000000000001,8.6592,1.06861471861472,3.261459621727478,5.426136363636365
MARLON MACK,12.8,16.0,-3.1999999999999993,13.0,16.5,-3.5,10.620000000000001,10.77,-0.14999999999999858,9.8,9.350000000000001,-0.14999999999999858,10.695,9.6875,9.675600000000001,5.06861471861472,5.541459621727479,5.388636363636364
CLYDE EDWARDS-HELAIRE,10.6,15.6,-5.0,9.0,14.0,-5.0,9.68,10.280000000000001,-0.6000000000000014,9.4,9.25,-0.6000000000000014,9.98,9.3625,9.2994,2.868614718614719,4.826459621727479,5.063636363636364
DAMIEN HARRIS,15.8,13.4,2.4000000000000004,14.0,14.0,0.0,8.96,8.250000000000002,0.7099999999999991,9.5,8.3,0.7099999999999991,8.605,9.2,8.434800000000001,8.06861471861472,3.451459621727479,4.901136363636363
RAHEEM MOSTERT,14.2,13.9,0.29999999999999893,14.0,13.0,1.0,9.76,13.330000000000002,-3.570000000000002,8.3,11.600000000000001,-3.570000000000002,11.545000000000002,9.125,10.876800000000001,6.4686147186147185,6.39145962172748,4.826136363636364
JONATHAN TAYLOR,14.4,16.2,-1.799999999999999,13.0,15.0,-2.0,9.02,10.71,-1.6900000000000013,7.4,11.45,-1.6900000000000013,9.865,8.412500000000001,10.5336,6.6686147186147195,4.711459621727479,4.113636363636365
NYHEIM HINES,11.4,9.8,1.5999999999999996,9.0,9.0,0.0,9.86,8.25,1.6099999999999994,9.2,4.949999999999999,1.6099999999999994,9.055,8.1375,6.5207999999999995,3.6686147186147195,3.9014596217274784,3.838636363636363
KAREEM HUNT,15.8,16.7,-0.8999999999999986,16.0,16.5,-0.5,8.100000000000001,10.92,-2.8199999999999985,7.300000000000001,10.25,-2.8199999999999985,9.510000000000002,8.037500000000001,9.438,8.06861471861472,4.35645962172748,3.738636363636365
MIKE DAVIS,14.0,16.9,-2.8999999999999986,14.0,19.0,-5.0,7.5200000000000005,10.38,-2.8600000000000003,7.700000000000001,8.7,-2.8600000000000003,8.950000000000001,7.95,8.223600000000001,6.268614718614719,3.7964596217274797,3.651136363636364
CHASE EDMONDS,12.6,10.3,2.299999999999999,10.0,8.5,1.5,7.2,8.2,-0.9999999999999991,7.700000000000001,8.25,-0.9999999999999991,7.699999999999999,7.8375,7.821000000000001,4.868614718614719,2.546459621727478,3.538636363636364
DEVIN SINGLETARY,12.0,13.3,-1.3000000000000007,14.0,13.0,1.0,6.0200000000000005,6.840000000000001,-0.8200000000000003,8.200000000000001,6.450000000000001,-0.8200000000000003,6.430000000000001,7.762500000000001,6.243600000000001,4.268614718614719,1.2764596217274793,3.4636363636363647
EZEKIEL ELLIOTT,19.2,18.9,0.3000000000000007,20.0,20.0,0.0,8.6,9.690000000000001,-1.0900000000000016,7.300000000000001,8.4,-1.0900000000000016,9.145,7.575000000000001,8.382000000000001,11.468614718614718,3.9914596217274783,3.2761363636363647
JAMAAL WILLIAMS,12.6,12.1,0.5,11.0,9.5,1.5,8.040000000000001,7.95,0.09000000000000075,7.6000000000000005,6.950000000000001,0.09000000000000075,7.995000000000001,7.4375,7.2402000000000015,4.868614718614719,2.8414596217274797,3.1386363636363637
SALVON AHMED,15.333333333333334,15.333333333333334,0.0,17.0,17.0,0.0,8.733333333333334,8.733333333333334,0.0,7.4,7.4,0.0,8.733333333333334,7.4,7.766000000000001,7.601948051948053,3.579792955060813,3.101136363636364
J.D. MCKISSIC,10.8,9.9,0.9000000000000004,12.0,9.0,3.0,7.3,6.2700000000000005,1.0299999999999994,7.8,6.050000000000001,1.0299999999999994,6.785,7.3625,6.402000000000001,3.06861471861472,1.6314596217274788,3.0636363636363635
GUS EDWARDS,8.0,9.0,-1.0,8.0,8.5,-0.5,6.480000000000001,6.590000000000001,-0.10999999999999943,7.300000000000001,7.15,-0.10999999999999943,6.535000000000001,7.262500000000001,6.857400000000001,0.2686147186147192,1.3814596217274797,2.9636363636363647
CAM AKERS,11.4,8.4,3.0,10.0,9.0,1.0,9.379999999999999,5.86,3.5199999999999987,7.9,4.8500000000000005,3.5199999999999987,7.619999999999999,7.137500000000001,6.2964,3.6686147186147195,2.466459621727478,2.8386363636363647
ZACK MOSS,9.6,9.222222222222221,0.3777777777777782,11.0,10.0,1.0,8.16,6.822222222222222,1.3377777777777782,6.800000000000001,6.800000000000001,1.3377777777777782,7.4911111111111115,6.800000000000001,7.1808000000000005,1.8686147186147188,2.33757073283859,2.5011363636363644
MILES SANDERS,12.8,14.9,-2.0999999999999996,10.0,14.0,-4.0,6.42,9.45,-3.0299999999999994,6.100000000000001,8.55,-3.0299999999999994,7.935,6.712500000000001,7.761600000000001,5.06861471861472,2.7814596217274783,2.413636363636365
KALEN BALLAGE,15.0,11.0,4.0,17.0,9.0,8.0,7.340000000000001,5.390000000000001,1.9500000000000002,7.1000000000000005,4.550000000000001,1.9500000000000002,6.365,6.4625,5.425200000000001,7.268614718614719,1.211459621727479,2.163636363636364
DARRELL HENDERSON,8.4,12.1,-3.6999999999999993,9.0,10.0,-1.0,6.26,8.860000000000003,-2.600000000000003,5.800000000000001,8.4,-2.600000000000003,7.560000000000001,6.450000000000001,7.6098,0.6686147186147195,2.40645962172748,2.1511363636363647
SONY MICHEL,7.8,11.5,-3.7,10.0,10.5,-0.5,6.28,7.0600000000000005,-0.7800000000000002,5.800000000000001,7.75,-0.7800000000000002,6.67,6.2875000000000005,7.1874,0.06861471861471902,1.5164596217274786,1.9886363636363642
JORDAN HOWARD,5.0,9.0,-4.0,4.0,6.5,-2.5,4.4399999999999995,6.590000000000001,-2.1500000000000012,6.1,6.25,-2.1500000000000012,5.515000000000001,6.137499999999999,5.590199999999999,-2.731385281385281,0.36145962172747925,1.838636363636363
DEVONTA FREEMAN,12.2,15.9,-3.700000000000001,15.0,19.0,-4.0,5.8,8.83,-3.0300000000000002,5.7,6.6000000000000005,-3.0300000000000002,7.3149999999999995,5.925000000000001,6.2700000000000005,4.4686147186147185,2.161459621727478,1.6261363636363644
FRANK GORE,12.6,12.8,-0.20000000000000107,14.0,14.0,0.0,6.16,5.66,0.5,5.9,5.95,0.5,5.91,5.9125000000000005,5.9598,4.868614718614719,0.7564596217274788,1.6136363636363642
LATAVIUS MURRAY,12.4,12.3,0.09999999999999964,12.0,12.0,0.0,8.940000000000001,8.59,0.3500000000000014,5.7,5.700000000000001,0.3500000000000014,8.765,5.700000000000001,6.712200000000001,4.6686147186147195,3.6114596217274793,1.4011363636363647
DEANDRE WASHINGTON,14.2,11.5,2.6999999999999993,15.0,7.5,7.5,7.340000000000001,6.260000000000001,1.08,6.0,3.5500000000000003,1.08,6.800000000000001,5.3875,4.765200000000001,6.4686147186147185,1.6464596217274794,1.0886363636363638
MELVIN GORDON,12.2,15.2,-3.0,12.0,14.5,-2.5,8.6,9.97,-1.370000000000001,4.6000000000000005,7.35,-1.370000000000001,9.285,5.2875,7.689,4.4686147186147185,4.131459621727479,0.9886363636363633
TONY POLLARD,7.8,7.3,0.5,9.0,8.5,0.5,5.84,4.7299999999999995,1.1100000000000003,5.8,3.6,1.1100000000000003,5.285,5.25,4.3032,0.06861471861471902,0.13145962172747883,0.9511363636363637
DUKE JOHNSON,13.4,9.5,3.9000000000000004,13.0,8.0,5.0,7.480000000000001,5.05,2.4300000000000015,5.4,3.85,2.4300000000000015,6.265000000000001,5.012500000000001,5.009400000000001,5.6686147186147195,1.1114596217274793,0.7136363636363647
GIOVANI BERNARD,13.4,10.2,3.200000000000001,13.0,11.5,1.5,7.56,7.000000000000002,0.5599999999999978,4.9,5.2,0.5599999999999978,7.280000000000001,4.9750000000000005,5.9268,5.6686147186147195,2.12645962172748,0.6761363636363642
BO SCARBROUGH,12.8,13.714285714285714,-0.9142857142857128,9.0,14.0,-5.0,5.200000000000001,6.471428571428572,-1.2714285714285714,4.2,7.0,-1.2714285714285714,5.835714285714287,4.9,6.336,5.06861471861472,0.6821739074417659,0.601136363636364
ADRIAN PETERSON,10.8,12.2,-1.3999999999999986,11.0,11.5,-0.5,8.86,7.840000000000001,1.0199999999999987,4.300000000000001,6.4,1.0199999999999987,8.35,4.825000000000001,7.1478,3.06861471861472,3.1964596217274783,0.5261363636363647
DEVONTAE BOOKER,10.8,7.6,3.200000000000001,8.0,6.0,2.0,8.12,5.64,2.4799999999999995,5.1,3.8500000000000005,2.4799999999999995,6.879999999999999,4.7875,5.2206,3.06861471861472,1.7264596217274777,0.4886363636363633
REX BURKHEAD,9.0,9.2,-0.1999999999999993,7.0,8.5,-1.5,8.06,8.260000000000002,-0.20000000000000107,4.7,4.800000000000001,-0.20000000000000107,8.16,4.7250000000000005,5.827800000000001,1.2686147186147192,3.006459621727479,0.4261363636363642
RONALD JONES II,12.2,16.1,-3.900000000000002,10.0,14.5,-4.5,9.38,11.320000000000002,-1.9400000000000013,2.6000000000000005,11.05,-1.9400000000000013,10.350000000000001,4.7125,10.3884,4.4686147186147185,5.19645962172748,0.413636363636364
JUSTIN JACKSON,11.6,7.4,4.199999999999999,10.0,5.0,5.0,6.24,3.8299999999999996,2.4100000000000006,5.5,1.9,2.4100000000000006,5.035,4.6,3.3132,3.868614718614719,-0.11854037827252117,0.3011363636363633
BOSTON SCOTT,7.6,6.3,1.2999999999999998,7.0,4.0,3.0,6.38,4.89,1.4900000000000002,5.0,2.8000000000000003,1.4900000000000002,5.635,4.45,3.9534000000000002,-0.13138528138528116,0.48145962172747847,0.15113636363636385
JERICK MCKINNON,9.2,9.8,-0.6000000000000014,7.0,7.5,-0.5,6.1000000000000005,6.3100000000000005,-0.20999999999999996,4.6000000000000005,3.9000000000000004,-0.20999999999999996,6.205,4.425000000000001,4.587000000000001,1.4686147186147185,1.0514596217274788,0.12613636363636438
TARIK COHEN,7.6,9.6,-2.0,6.0,9.0,-3.0,4.24,5.510000000000001,-1.2700000000000005,4.1,4.4,-1.2700000000000005,4.875,4.175,4.3032,-0.13138528138528116,-0.2785403782725213,-0.12386363636363651
LE'VEON BELL,8.4,12.0,-3.5999999999999996,8.0,8.5,-0.5,4.4799999999999995,5.460000000000001,-0.9800000000000013,3.8000000000000003,5.050000000000001,-0.9800000000000013,4.970000000000001,4.112500000000001,4.811400000000001,0.6686147186147195,-0.18354037827252068,-0.18636363636363562
LEONARD FOURNETTE,9.8,9.7,0.10000000000000142,8.0,8.5,-0.5,4.96,6.220000000000001,-1.2600000000000007,4.1000000000000005,3.5500000000000003,-1.2600000000000007,5.59,3.9625000000000004,3.9798000000000004,2.06861471861472,0.43645962172747854,-0.336363636363636
LA'MICAL PERINE,9.6,7.222222222222222,2.3777777777777773,9.0,8.0,1.0,6.32,4.122222222222223,2.1977777777777776,3.8000000000000003,3.3000000000000003,2.1977777777777776,5.221111111111112,3.6750000000000003,4.2636,1.8686147186147188,0.06757073283859061,-0.6238636363636361
CARLOS HYDE,12.2,12.3,-0.10000000000000142,16.0,11.5,4.5,7.080000000000001,7.480000000000001,-0.40000000000000036,2.9000000000000004,6.0,-0.40000000000000036,7.280000000000001,3.6750000000000003,6.2964,4.4686147186147185,2.12645962172748,-0.6238636363636361
JORDAN WILKINS,8.4,8.5,-0.09999999999999964,8.0,8.5,-0.5,3.5400000000000005,4.26,-0.7199999999999993,3.6,3.35,-0.7199999999999993,3.9000000000000004,3.5375,3.3792000000000004,0.6686147186147195,-1.253540378272521,-0.7613636363636362
KERRYON JOHNSON,7.2,5.1,2.1000000000000005,7.0,4.5,2.5,3.9,3.3200000000000003,0.5799999999999996,3.8000000000000003,2.5,0.5799999999999996,3.6100000000000003,3.475,2.9370000000000003,-0.5313852813852806,-1.543540378272521,-0.8238636363636362
J.J. TAYLOR,5.666666666666667,5.666666666666667,0.0,5.0,5.0,0.0,2.466666666666667,2.466666666666667,0.0,3.2,3.2,0.0,2.466666666666667,3.2,2.926,-2.064718614718614,-2.6868737116058545,-1.0988636363636362
JAMYCAL HASTY,8.6,5.75,2.8499999999999996,9.0,5.5,3.5,4.46,3.0125,1.4474999999999998,3.7,1.55,1.4474999999999998,3.73625,3.1625000000000005,2.4948,0.8686147186147188,-1.4172903782725212,-1.1363636363636358
ALFRED MORRIS,7.8,7.6,0.20000000000000018,8.0,8.0,0.0,6.12,5.239999999999999,0.8800000000000008,3.4000000000000004,2.35,0.8800000000000008,5.68,3.1375,3.5706,0.06861471861471902,0.5264596217274784,-1.1613636363636362
MARK INGRAM,6.4,7.9,-1.5,7.0,8.0,-1.0,2.74,5.8100000000000005,-3.0700000000000003,2.9000000000000004,2.95,-3.0700000000000003,4.275,2.9125000000000005,2.8512000000000004,-1.3313852813852805,-0.878540378272521,-1.3863636363636358
JAMES WHITE,5.6,6.3,-0.7000000000000002,6.0,6.0,0.0,5.0600000000000005,4.750000000000001,0.3099999999999996,2.4000000000000004,4.35,0.3099999999999996,4.905000000000001,2.8875,4.5408,-2.131385281385281,-0.24854037827252018,-1.4113636363636362
DEEJAY DALLAS,3.6,4.7,-1.1,3.0,2.5,0.5,3.46,3.9200000000000004,-0.4600000000000004,3.1000000000000005,2.05,-0.4600000000000004,3.6900000000000004,2.8375000000000004,2.4948,-4.131385281385281,-1.463540378272521,-1.461363636363636
PHILLIP LINDSAY,10.2,11.6,-1.4000000000000004,9.0,9.0,0.0,3.06,5.670000000000001,-2.6100000000000008,2.3000000000000003,4.4,-2.6100000000000008,4.365,2.825,3.9138,2.4686147186147185,-0.7885403782725211,-1.4738636363636362
MALCOLM BROWN,6.6,7.8,-1.2000000000000002,5.0,7.5,-2.5,5.64,5.21,0.4299999999999997,2.8,2.75,0.4299999999999997,5.425,2.7874999999999996,3.6762,-1.1313852813852812,0.2714596217274785,-1.5113636363636367
T.J. YELDON,5.4,4.5,0.9000000000000004,6.0,4.0,2.0,4.4399999999999995,3.3,1.1399999999999997,2.8,2.3,1.1399999999999997,3.8699999999999997,2.675,2.9832,-2.3313852813852805,-1.2835403782725217,-1.6238636363636365
JEFF WILSON,9.6,6.6,3.0,9.0,4.0,5.0,8.5,6.24,2.26,2.7,1.9500000000000002,2.26,7.37,2.5125,4.0920000000000005,1.8686147186147188,2.216459621727479,-1.7863636363636362
BRIAN HILL,8.6,8.4,0.1999999999999993,8.0,8.0,0.0,3.5800000000000005,4.4,-0.8199999999999998,2.4000000000000004,2.7,-0.8199999999999998,3.99,2.4750000000000005,2.9634000000000005,0.8686147186147188,-1.163540378272521,-1.8238636363636358
PEYTON BARBER,7.2,5.7,1.5,8.0,4.0,4.0,3.6400000000000006,2.37,1.2700000000000005,2.8000000000000003,1.2000000000000002,1.2700000000000005,3.0050000000000003,2.4000000000000004,1.9932000000000003,-0.5313852813852806,-2.148540378272521,-1.898863636363636
JOSHUA KELLEY,7.2,9.5,-2.3,7.0,9.0,-2.0,3.6,3.41,0.18999999999999995,2.1,2.85,0.18999999999999995,3.505,2.2875,3.0690000000000004,-0.5313852813852806,-1.6485403782725214,-2.0113636363636362
ITO SMITH,5.8,4.5,1.2999999999999998,3.0,3.5,-0.5,3.9799999999999995,2.5799999999999996,1.4,2.5,1.3,1.4,3.2799999999999994,2.2,2.1714,-1.931385281385281,-1.873540378272522,-2.098863636363636
MATT BREIDA,6.8,6.0,0.7999999999999998,8.0,5.5,2.5,2.6200000000000006,2.6000000000000005,0.020000000000000018,2.2,2.2,0.020000000000000018,2.6100000000000003,2.2,2.3166,-0.931385281385281,-2.543540378272521,-2.098863636363636
JEREMY MCNICHOLS,4.0,4.3,-0.2999999999999998,4.0,4.0,0.0,2.8600000000000003,2.92,-0.05999999999999961,2.0,2.5500000000000003,-0.05999999999999961,2.89,2.1375,2.6268000000000002,-3.731385281385281,-2.263540378272521,-2.161363636363636
THEO RIDDICK,5.4,6.9,-1.5,4.0,6.5,-2.5,2.14,3.7299999999999995,-1.5899999999999994,1.3,4.300000000000001,-1.5899999999999994,2.9349999999999996,2.0500000000000003,3.5442000000000005,-2.3313852813852805,-2.2185403782725217,-2.248863636363636
TEVIN COLEMAN,6.4,6.3,0.10000000000000053,5.0,5.0,0.0,1.8200000000000003,2.94,-1.1199999999999997,2.0,2.2,-1.1199999999999997,2.38,2.05,2.0526000000000004,-1.3313852813852805,-2.7735403782725214,-2.2488636363636365
KYLE JUSZCZYK,2.2,2.1,0.10000000000000009,2.0,1.5,0.5,2.66,3.28,-0.6199999999999997,2.1,1.7000000000000002,-0.6199999999999997,2.9699999999999998,2.0,1.9998000000000002,-5.531385281385281,-2.1835403782725216,-2.2988636363636363
DARREL WILLIAMS,3.0,2.9,0.10000000000000009,3.0,2.5,0.5,1.8800000000000003,2.23,-0.34999999999999964,2.2,1.3,-0.34999999999999964,2.055,1.975,1.4784000000000002,-4.731385281385281,-3.098540378272521,-2.3238636363636362
JALEN RICHARD,3.2,3.1,0.10000000000000009,2.0,2.5,-0.5,1.6200000000000003,2.5,-0.8799999999999997,1.8000000000000003,2.0,-0.8799999999999997,2.06,1.85,1.8546000000000002,-4.531385281385281,-3.0935403782725213,-2.4488636363636362
RODNEY SMITH,6.333333333333333,6.333333333333333,0.0,7.0,7.0,0.0,2.066666666666667,2.066666666666667,0.0,1.8,1.8,0.0,2.066666666666667,1.8,1.87,-1.3980519480519478,-3.0868737116058544,-2.4988636363636365
CHRIS THOMPSON,2.6,4.3,-1.6999999999999997,3.0,4.5,-1.5,1.9,2.89,-0.9900000000000002,1.5,2.65,-0.9900000000000002,2.395,1.7875,2.3760000000000003,-5.131385281385281,-2.7585403782725213,-2.5113636363636362
COREY CLEMENT,2.2,1.6,0.6000000000000001,1.0,1.0,0.0,2.4,1.31,1.0899999999999999,2.1,0.45000000000000007,1.0899999999999999,1.855,1.6875000000000002,1.089,-5.531385281385281,-3.2985403782725213,-2.6113636363636363
SAMAJE PERINE,5.8,3.2,2.5999999999999996,6.0,1.5,4.5,3.5800000000000005,1.85,1.7300000000000004,2.1,0.4,1.7300000000000004,2.7150000000000003,1.6750000000000003,1.4454000000000002,-1.931385281385281,-2.438540378272521,-2.623863636363636
D'ONTA FOREMAN,3.6,6.3,-2.6999999999999997,4.0,6.0,-2.0,2.46,5.0200000000000005,-2.5600000000000005,1.1,3.25,-2.5600000000000005,3.74,1.6375000000000002,2.9568000000000003,-4.131385281385281,-1.413540378272521,-2.661363636363636
DION LEWIS,3.0,2.6,0.3999999999999999,3.0,2.5,0.5,2.58,1.7100000000000002,0.8699999999999999,1.7000000000000002,1.35,0.8699999999999999,2.145,1.6125000000000003,1.7424000000000002,-4.731385281385281,-3.0085403782725213,-2.686363636363636
TY JOHNSON,7.0,4.1,2.9000000000000004,4.0,3.0,1.0,4.380000000000001,3.2600000000000002,1.1200000000000006,1.7000000000000002,1.05,1.1200000000000006,3.8200000000000003,1.5375,2.1384000000000003,-0.7313852813852808,-1.333540378272521,-2.7613636363636362
TRAVIS HOMER,3.8,4.9,-1.1000000000000005,3.0,3.0,0.0,2.54,3.3,-0.7599999999999998,1.4000000000000001,1.9000000000000001,-0.7599999999999998,2.92,1.5250000000000001,2.0922,-3.931385281385281,-2.2335403782725214,-2.773863636363636
REGGIE BONNAFON,4.0,2.3,1.7000000000000002,2.0,1.5,0.5,4.0200000000000005,2.15,1.8700000000000006,1.6,0.7000000000000001,1.8700000000000006,3.085,1.3750000000000002,1.7886000000000002,-3.731385281385281,-2.0685403782725214,-2.9238636363636363
ANTHONY MCFARLAND JR.,3.4,3.5555555555555554,-0.15555555555555545,4.0,4.0,0.0,1.3400000000000003,1.5111111111111113,-0.171111111111111,1.5,0.8,-0.171111111111111,1.425555555555556,1.325,0.9702000000000002,-4.3313852813852805,-3.7279848227169654,-2.973863636363636
BENNY SNELL JR.,8.4,6.5,1.9000000000000004,7.0,7.0,0.0,3.8200000000000003,3.6400000000000006,0.17999999999999972,1.2000000000000002,1.5500000000000003,0.17999999999999972,3.7300000000000004,1.2875,2.2836000000000003,0.6686147186147195,-1.423540378272521,-3.0113636363636362
PATRICK LAIRD,2.2,1.2,1.0000000000000002,2.0,1.0,1.0,1.08,0.5600000000000002,0.5199999999999999,1.6,0.1,0.5199999999999999,0.8200000000000001,1.225,0.42240000000000005,-5.531385281385281,-4.333540378272521,-3.0738636363636362
AJ DILLON,3.4,3.4285714285714284,-0.02857142857142847,5.0,5.0,0.0,1.64,1.6142857142857143,0.02571428571428558,1.1,1.4000000000000001,0.02571428571428558,1.6271428571428572,1.175,1.4652000000000003,-4.3313852813852805,-3.526397521129664,-3.1238636363636365
DARRYNTON EVANS,2.5,2.5,0.0,2.5,2.5,0.0,1.05,1.05,0.0,1.05,1.05,0.0,1.05,1.05,1.0395,-5.231385281385281,-4.1035403782725215,-3.2488636363636365
ALEXANDER MATTISON,4.0,7.3,-3.3,2.0,5.5,-3.5,1.8599999999999999,3.7900000000000005,-1.9300000000000006,0.6000000000000001,2.1500000000000004,-1.9300000000000006,2.825,0.9875000000000002,2.0328000000000004,-3.731385281385281,-2.328540378272521,-3.311363636363636
MALCOLM PERRY,1.8,1.8,0.0,2.0,2.0,0.0,1.26,1.26,0.0,0.8,0.8,0.0,1.26,0.8,0.9438,-5.931385281385281,-3.8935403782725215,-3.4988636363636365
