,Mkt-RF,SMB,HML,RMW,CMA,P/C Ratio,CONST,pval_Mkt-RF,pval_SMB,pval_HML,pval_RMW,pval_CMA,pval_P/C Ratio,pval_CONST,Start,End,DataPoints
CL,-0.027322138751699882,-0.05526333252516763,-0.0824578836162978,-0.120506244692895,-0.04989398690842046,-0.05030434097846438,0.05144968221876638,0.5017828451821081,0.3671806589193273,0.24236983682413435,0.20028153275523444,0.6750013602195993,0.8870850307786127,0.8261238305105746,2014-10-03,2019-10-03,1259
CLX,-0.017459305723625265,-0.0007756778960780111,-0.06334050129315598,-0.01968709535522272,-0.17310558299636866,0.42882200241572416,-0.23301930675696703,0.6868974806131807,0.9905155091949396,0.3990121219807693,0.8441877404757974,0.17207804219020145,0.2558177034635964,0.3502511290380188,2014-10-03,2019-10-03,1259
CMA,-0.0438627667254788,-0.013705153779179243,0.05769124511540734,-0.036335985483656096,-0.18483167119435767,-0.42451483465981776,0.31830270184071924,0.49624746369319583,0.8877643278009928,0.6056968282562105,0.8074222922167615,0.32711586826065064,0.4496415018191262,0.39120528535467003,2014-10-03,2019-10-03,1259
CMCSA,-0.054104456591179226,0.04029182126007817,-0.06950822874643642,-0.05013158868053642,0.12485302922667935,0.29664879597157406,-0.13802403542771793,0.2857202159339011,0.5976240765794955,0.4288344771683318,0.6687842353424127,0.3997048441998674,0.5015198234830868,0.6361797964895657,2014-10-03,2019-10-03,1259
CME,-0.014977565089994795,0.036708079289906825,-0.015947944681533814,-0.21187108078302294,-0.19880065139581662,0.7962949276453166,-0.42172647765999244,0.7425190385739389,0.5930343642925326,0.8400913790856617,0.04464686161276574,0.1362584602215365,0.04510438562794569,0.10835319502551168,2014-10-03,2019-10-03,1259
CMG,0.09038077097330344,0.04683874022595152,0.022231024678760723,-0.20994768796045024,-0.2972286353215129,0.546860739950142,-0.32684455819478614,0.2570062102089567,0.6965239771238607,0.8722022222701987,0.2548828817172504,0.20263256107453217,0.4309878791866404,0.47648075279338664,2014-10-03,2019-10-03,1259
CMI,0.01624483465587624,0.005838768097118639,0.13499291577342118,0.012702486150407217,-0.13554800851016974,-0.04312669160389709,0.061063774402422895,0.7774498325179009,0.9462350370691367,0.17563199445556538,0.9238615428872151,0.42021393148136343,0.9313479497670022,0.8536121336116813,2014-10-03,2019-10-03,1259
CMS,-0.006119862530121577,-0.03705372026435188,0.03507029055064947,-0.0072868075151339496,-0.19040366451106694,0.7668552344448479,-0.42714864071760683,0.8764629207777854,0.5321426456374307,0.6073695053300519,0.9362055445281228,0.09846747705015671,0.025471298949720486,0.05970220661702893,2014-10-03,2019-10-03,1259
CNC,-0.03464747186692406,0.13569202051065268,0.02256708530714009,0.2074569496044821,-0.4296033529765661,-0.6590480214927883,0.5065120685251858,0.656888164237279,0.2482751712136567,0.8674503449214697,0.2501892371333966,0.05991114520525307,0.3320745830631071,0.2595178722573967,2014-10-03,2019-10-03,1259
CNP,0.02266181555008822,0.0019390219287276314,0.043718618479053555,0.06171109283546768,-0.13163103106340715,0.26744112873318343,-0.14244023721211607,0.6148372833706665,0.9771991493522477,0.575529637619507,0.5535147588200215,0.3178487776227076,0.4954094005793275,0.5828344513377539,2014-10-03,2019-10-03,1259
COF,0.04628575098219877,0.058354569925161484,0.02540131024387024,-0.04258216924444379,0.008841327979344228,-0.1334153532341515,0.108927352513598,0.43053966268933674,0.5094388739175195,0.8029289476234996,0.753808666472601,0.9589474251219183,0.7941787782829856,0.747304047586003,2014-10-03,2019-10-03,1259
COG,-0.09205840976892957,0.16923989621510954,-0.09812154468554612,-0.06694109339824221,-0.16957869214993063,0.14275698647846102,-0.11185473202693452,0.26352737818860705,0.17248255643163615,0.49175370913603045,0.7251008633514092,0.4813595934698096,0.8421776564545488,0.8134444421929599,2014-10-03,2019-10-03,1259
COO,-0.06208478689762159,-0.04646005270324652,-0.08456171999037256,-0.0065823323722133354,-0.0033537733360225713,-0.9576973919137262,0.6847183795624426,0.25190089562940027,0.5691853404835943,0.36799011971544493,0.9580973132000091,0.9831169138950884,0.04256329902257342,0.028313110160515402,2014-10-03,2019-10-03,1259
COP,-0.060851283630036765,0.04330298445713174,0.14376943116400842,0.14387822271612088,-0.21463173077703282,-0.7145784106103077,0.47089777218658024,0.42273212028731744,0.7048853871372507,0.2746412819348619,0.4124086190229085,0.3337965708089441,0.2798198346754053,0.2813532730049202,2014-10-03,2019-10-03,1259
COST,-0.004121951684684046,0.06788172810550779,-0.10782368068962994,-0.03345493065998801,0.1804608878651253,-0.2699008066032669,0.25655044661286347,0.926429427407215,0.31287616968359483,0.16370320216670695,0.7458870302972116,0.16718447633232641,0.48762680114648393,0.3183391973408032,2014-10-03,2019-10-03,1259
CPB,0.02947628998999837,-0.006927140821375998,0.054483975252239775,-0.038254324199528164,0.19483805865993467,0.6725987170037109,-0.4093834304790118,0.5985734856301359,0.9345435271951816,0.5745949823357039,0.767647352684499,0.23435979248904973,0.16798156043390858,0.2042832950828836,2014-10-03,2019-10-03,1259
CPRT,-0.05173977314960088,0.11168045900948799,0.0012672755789876807,0.23195150748398247,-0.20427235852198677,0.036792044641658896,0.11047371992120794,0.3285174992088705,0.16159566442278636,0.9889836658453558,0.05833445406736289,0.18736479899354191,0.9364075213501248,0.7170716082018196,2014-10-03,2019-10-03,1259
CRM,-0.04618068283859368,0.002639471343985598,0.014379843286872068,0.02513883701811439,-0.24871508522572874,0.7327101092338529,-0.39197994637270744,0.5091853431588345,0.9800179774125418,0.9056138145039476,0.8765090194354537,0.22438375474992947,0.22929105837828961,0.33058422918082764,2014-10-03,2019-10-03,1259
CSCO,-0.004469740912131202,-0.04230618296301537,0.0030244755292013438,-0.05746607150478652,-0.16156763874513586,-0.04414986735576185,0.09666602888304093,0.9330275498992461,0.5975268916375607,0.9738339579206785,0.6403717090185845,0.29922231423001466,0.9240774696982269,0.7522921849623577,2014-10-03,2019-10-03,1259
CSX,0.007122439649108305,0.19262468834468757,0.15048174665498001,0.13321721018182922,-0.1584757830371856,1.0470758951485326,-0.605534907811449,0.9141266234236316,0.05305904421548303,0.188936821023878,0.38319174598556627,0.41219832975765514,0.06893455844357674,0.11153310815513626,2014-10-03,2019-10-03,1259
CTAS,-0.09114337149736164,0.01668317398048661,0.1515910807661557,0.1574015245483582,-0.2699084731659899,0.13888287287702028,0.027196650007915036,0.05919280580186091,0.8185510111064247,0.0702625616853783,0.1587092456587369,0.05615538834897152,0.7411707479233913,0.9220575558443996,2014-10-03,2019-10-03,1259
CTLT,0.0013837061283063778,-0.08390698896080666,-0.054291055051404156,0.2852937132801846,-0.25361348107365644,-0.8287822473794004,0.6062772121464757,0.9856189048695634,0.46816283932655167,0.6833248480017512,0.10822520528384183,0.2589050234361471,0.21530202432822423,0.17036116855665023,2014-10-03,2019-10-03,1259
CTSH,0.027678253194567827,-0.06711678683673775,-0.04959336401399951,0.12068469456845228,-0.10623745032853094,0.4797403872415007,-0.2824891523211153,0.6390284956304366,0.4502723588552753,0.6278279993093673,0.37653776605064837,0.5383019180584423,0.35067658216121533,0.4058016676910241,2014-10-03,2019-10-03,1259
CTVA,,,,,,,,,,,,,,,2014-10-03,2019-10-03,1259
CTXS,0.05537351229171995,-0.28986870053258146,-0.13463980998537917,0.20739268421718085,0.07596169126090122,-0.549994292606148,0.4041943479719778,0.3200045413006566,0.0005646839390301673,0.16317360536468464,0.10738633134200314,0.640946650012099,0.2568238300490501,0.20750231566646585,2014-10-03,2019-10-03,1259
CVS,0.049975241273687764,0.03511320303685583,-0.29092092698959665,-0.12338691576590206,0.312022638462063,-0.03591997994790459,0.015422070717863232,0.37217346344397617,0.6772159642262898,0.0027743521764668384,0.34072192046932526,0.05698031291227592,0.9412868739877285,0.9618488981205691,2014-10-03,2019-10-03,1259
CVX,0.011303557009185856,0.025480306686958692,-0.03403649811211534,0.02603568042104698,-0.07071323854802535,0.36904752055671974,-0.22300688588404813,0.8328056489179585,0.7520954764507888,0.713874755302897,0.8334645890042836,0.6516997946303582,0.4288253875968884,0.4695440794972171,2014-10-03,2019-10-03,1259
CXO,0.10032748374965615,0.07651435419145405,-0.11627869101002578,0.33937180893022967,-0.21731613222703436,0.8337386702045434,-0.5728422265811692,0.2950193561658313,0.5959655400679864,0.4838325276541041,0.1256851403420845,0.43810111255932505,0.3177439357156568,0.29910325137943466,2014-10-03,2019-10-03,1259
D,-0.015148411495129297,-0.07935701314773481,0.03401649462948454,0.06513680015385094,-0.16224354178321843,0.48181855772723176,-0.28623662225905155,0.6967246371343363,0.17546685902136164,0.6136862496347919,0.4686816341760436,0.1537803935052574,0.15482732920927214,0.20105064433037098,2014-10-03,2019-10-03,1259
DAL,0.006433822782683899,0.11891942700063471,-0.06512195976834005,-0.09824599020238904,0.05065056763376473,0.08113254312571838,-0.0022971149214533367,0.9248103124658636,0.24701803015739496,0.5816473452244941,0.5331969648521218,0.7995257057289122,0.891319466608425,0.9953309744761247,2014-10-03,2019-10-03,1259
DD,-0.01476806666028677,0.14152837439253546,-8.759634206819853e-05,0.029304438373959407,-0.3823744011314523,0.9078552391291367,-0.5731449759616545,0.8168296645957915,0.14079276021273776,0.9993676870734303,0.8424604827201377,0.04053486822625674,0.10228088909390459,0.11866999832662067,2014-10-03,2019-10-03,1259
DE,-0.05360949866857308,0.07179521600391162,0.0836169302786397,0.02230415851971157,-0.08584817034311663,-0.22092509661523713,0.22293877250237565,0.3756192617312778,0.43089807419938364,0.42536596577460317,0.8733365685092698,0.6276593543570717,0.6750412781648802,0.5222297575498183,2014-10-03,2019-10-03,1259
DFS,0.025972789342713652,0.17224257578098415,0.04335168171584256,0.05722782849122955,0.04564968845470187,-0.005346375313081277,0.03394223714320628,0.6287604650376286,0.03346480441922991,0.6415878366218208,0.645052343910363,0.7714584917503412,0.9908833156707311,0.9126237082537932,2014-10-03,2019-10-03,1259
DG,-0.0894068923380349,0.12786039413660463,-0.06430404290369905,0.09251877023614001,-0.14715767951007014,-0.11265964092159694,0.16361796803016082,0.13156279861863251,0.15226667951632028,0.531420033306798,0.4996654587874838,0.39607149154522403,0.8272335648355198,0.6316202661042594,2014-10-03,2019-10-03,1259
DGX,0.011399376190552927,-0.028995814484599192,-0.012853836138192607,-0.13991134227527877,-0.0705977956271973,-0.1876184911406791,0.17922393953418383,0.8170039571996524,0.6960175907349013,0.8803641339319483,0.219535593091431,0.6242492733105618,0.6619373112609213,0.5275359442408007,2014-10-03,2019-10-03,1259
DHI,-0.005468772141023495,0.05800318268608655,-0.03639626590525057,0.19206879064226293,-0.044807711465137415,0.3713238533696872,-0.15443313894815014,0.9339214807235572,0.5594246765453281,0.7502683304141174,0.2081062251584721,0.8163792354911708,0.5181000499506734,0.6843025675245855,2014-10-03,2019-10-03,1259
DHR,-0.03887511623702331,0.09394063981244398,-0.1398767664684745,-0.040618173527070096,0.08414202044283135,-0.10905862521065182,0.18818029967424932,0.5734520373985399,0.3665522996468076,0.2427312154567028,0.7992100863144477,0.6770289492242918,0.8561066236194965,0.6360188241476697,2014-10-03,2019-10-03,1259
DIS,-0.050738353105622525,-0.016194315109976327,-0.0874174083023263,-0.0012496696007287009,0.161199898857523,-0.7171181959129518,0.5115745078783184,0.27774409576203624,0.818082511921737,0.280729356207192,0.9907745578900856,0.23852732473868288,0.07831244432631974,0.05748482386078456,2014-10-03,2019-10-03,1259
DISCA,0.0014190617399917477,0.06448235767072942,-0.17877179996097936,0.08494163282628786,0.20904908903761413,-1.255853283186704,0.8114718662043905,0.9851107578837999,0.5735251015154221,0.17522147140369834,0.6290836772444472,0.3474458476040395,0.05812229435808441,0.06402393667638999,2014-10-03,2019-10-03,1259
DISCK,-0.006610627609477778,0.07530042106979987,-0.17992428718974243,0.09242062115655883,0.22904598304184684,-1.3718867794979157,0.8814503947598062,0.9284161572477097,0.49699845091998596,0.15858225974591048,0.5870731118821642,0.2874466105247751,0.032475128900860475,0.03766266025725056,2014-10-03,2019-10-03,1259
DISH,0.08315027299203152,0.0366031948955984,-0.10256158853352305,0.10555509617862323,-0.015821928345590482,-1.0363856176388055,0.6351938167398324,0.27709474806878953,0.7507428768958475,0.43930129047807465,0.5506950259774825,0.9436300955696447,0.11997094210729309,0.14940693461088542,2014-10-03,2019-10-03,1259
DLR,-0.029695993213749473,0.027779242800964277,-0.15004065627171684,0.10431588014705447,-0.08018230884651653,0.8985602368273575,-0.5102897104826971,0.5618291747101902,0.7186628911930526,0.0910508754987468,0.37824434192706546,0.592353198618164,0.04402722449439043,0.08357558040869031,2014-10-03,2019-10-03,1259
DLTR,-0.02318020592162258,0.10215977986299495,0.11624798231257805,0.11658903322759834,-0.37975181648492007,-0.09571167246647164,0.13080178296677242,0.7252827985494963,0.3040214469434255,0.3094657847349768,0.44473781806111246,0.04925725512292543,0.8676952489923029,0.7305716179363686,2014-10-03,2019-10-03,1259
DOV,-0.052244169816961096,0.07332920581268272,0.051905558836201765,-0.000383692447970677,-0.2658913482655712,-0.3010682005083421,0.24578510263522954,0.3564922737652243,0.3902797317610296,0.5971651650648115,0.9976631659146649,0.10881956073347865,0.5417910567648908,0.45121785674790615,2014-10-03,2019-10-03,1259
DOW,,,,,,,,,,,,,,,2014-10-03,2019-10-03,1259
DPZ,-0.04238122606980956,-0.09599157309468696,0.02540764999358329,0.07380497083687541,-0.0419475223121997,0.42224737375622473,-0.17093598625922868,0.5021421968244939,0.3130219011762161,0.8164632992091831,0.6132767478508158,0.8203677697206758,0.44270156962765905,0.6382808921815681,2014-10-03,2019-10-03,1259
DRE,-0.022632253291290164,-0.020001888640952967,-0.11047882382687307,-0.03253013389093462,-0.113000355200818,0.5502275765620233,-0.28777205320071586,0.6107843510170154,0.7652541312371061,0.15198167995092685,0.7517433654472943,0.3851075978640395,0.15558289432168781,0.2611691055506915,2014-10-03,2019-10-03,1259
DRI,-0.09329343518888845,-0.016497722112481315,0.03975697145937608,0.011396464716480106,-0.1589446046537011,-0.6611466818757603,0.5285926419786834,0.08780895312151155,0.84109114120951,0.6745967343035663,0.9281081999347526,0.31997676149834847,0.16477925927950315,0.09300853021787114,2014-10-03,2019-10-03,1259
DTE,0.008398083378735956,-0.07289015670841563,0.06679988410610696,0.035484775383690985,-0.1051773197462162,0.4945459174017414,-0.2651043177320987,0.8287228774421628,0.2127509632396314,0.3209975606406385,0.6926432750771068,0.35445583444025974,0.14373404329947645,0.2357493436770715,2014-10-03,2019-10-03,1259
DUK,0.004283297356743167,-0.037862144124315954,0.007509266190829233,0.020536738799809426,-0.0909195130165751,0.5865297225435283,-0.3450351954969943,0.9095232175154548,0.5049378914713392,0.9085095386736884,0.8137385005309885,0.40970354450209945,0.07419280983589743,0.11207187488021343,2014-10-03,2019-10-03,1259
DVA,0.008165641581706521,0.020508286084648816,-0.11295697330501268,0.0009716584710117505,0.19315851301405218,-0.8543525042613006,0.545189971109081,0.8940492230024947,0.8242875874593019,0.28802608293269194,0.9945321884972815,0.28164720804809784,0.10982213997715946,0.12270612532665759,2014-10-03,2019-10-03,1259
DVN,-0.0788601662807158,0.13617094314105713,0.06467417551206177,0.3203745289322395,-0.4203458280814745,-1.0897931770792115,0.6679339376485242,0.4514522402559069,0.38810517366321395,0.7216596145327766,0.18600134544620817,0.17019355638983558,0.2322910024567163,0.26810056883291017,2014-10-03,2019-10-03,1259
DXC,-0.0020789663896442273,-0.03504063733383216,0.1251351062915244,-0.07926028189980176,-0.2761606716194285,-0.19223582412264636,0.17241683991401394,0.9809701444368357,0.7895732590070129,0.4076498988587549,0.6941560964381028,0.278902615486805,0.8001010976691809,0.731196386698106,2014-10-03,2019-10-03,1259
DXCM,-0.1284098381516595,0.11210808461595258,-0.050913242798507424,0.1277636411536111,-0.5181602320146584,-0.2613370619984436,0.31612878370985836,0.2484125159596782,0.5034838617088825,0.7917495284348287,0.6193999551500232,0.11146805540194966,0.7873476040995464,0.621602319136117,2014-10-03,2019-10-03,1259
EA,-0.1108977576250384,0.03175663852464363,-0.12499537965924346,0.1886265698898167,-0.05139570389413396,1.2938536512162857,-0.7522569938785069,0.13468594065897876,0.7760530704298757,0.3306573377603863,0.27113604143306924,0.8125997744421871,0.04517890534517588,0.07809005265119566,2014-10-03,2019-10-03,1259
EBAY,-0.005432281149454681,-0.12681062568305745,-0.2724865789037612,-0.013187885669890584,0.18596429272967696,-0.9989714210765244,0.700889783629829,0.9306107098227462,0.1773953469907555,0.011860764042342814,0.9271658714938013,0.30833803005272303,0.06618239885863537,0.051220881495482075,2014-10-03,2019-10-03,1259
ECL,0.039967157214221304,-0.05544131321166252,-0.1404051387623662,-0.044479594431992356,0.10132173794409632,0.2408639370222585,-0.11138553276263298,0.34623312338913914,0.38575212396216574,0.05643803587144382,0.650294415799956,0.4143530321606914,0.5145472665887114,0.6484309004798899,2014-10-03,2019-10-03,1259
ED,-0.00980378729954099,-0.04815380264991452,0.07005145879440093,-0.03654756357279647,-0.2128960803519692,0.7477390349843733,-0.4330442625189654,0.8001696348345633,0.40925837064967685,0.296914754573862,0.6832457341123103,0.06043361603206583,0.026803640716016482,0.05234346253322035,2014-10-03,2019-10-03,1259
EFX,0.06530427970510536,0.054381641659285655,-0.031368092534810744,0.020894635489922698,-0.20163036508618049,0.6890600575875843,-0.3934561679918865,0.23853671352656775,0.514625149445644,0.7439319003563631,0.8704253213672395,0.21354182893913798,0.15339576942084437,0.2174935669109572,2014-10-03,2019-10-03,1259
EIX,0.026185977256050597,0.004683374925411269,0.05656811684061413,-0.19111217829133523,-0.35688412245544093,0.9494270264980187,-0.578721640713347,0.6401257242546945,0.9557345162007227,0.5601937520536696,0.14024327394090128,0.029553509807232606,0.05180697931926923,0.07292322483854767,2014-10-03,2019-10-03,1259
EL,-0.00803069206865889,0.04388373014447058,-0.1403873744268244,0.19922052912159635,0.05907284208175759,0.03664906432458338,0.06311243261190236,0.8824314183702446,0.5916761724276473,0.13607051504555712,0.11282281692009005,0.7100153517297862,0.9382378268889906,0.8400429824672315,2014-10-03,2019-10-03,1259
EMN,0.024332280502171174,0.0660881186003392,0.005806141365710411,0.07182881246607158,-0.07499452365294414,0.22935803944849154,-0.1408636706832679,0.6805472167908714,0.45794431283554327,0.9548075695211484,0.5992039112600731,0.6644714617506031,0.6559192765428795,0.6789259685804416,2014-10-03,2019-10-03,1259
EMR,0.013604464120329547,0.05536899905825339,0.05598786898981918,0.07645444287937325,-0.12760805313203377,0.2607049553881908,-0.1479146283875763,0.7961201270266743,0.4852029135595892,0.5396798413790675,0.5301142078052268,0.4075070002196005,0.5697545295054479,0.6256679955901772,2014-10-03,2019-10-03,1259
EOG,-0.005996732236129256,0.11184086855109568,-0.0933542339194657,0.14902843717920997,0.04707151882081488,0.2339480369480394,-0.15887295368836718,0.9373325784897751,0.3304678879658628,0.48022703751009577,0.39822926899679756,0.8329248589939077,0.7247321589423275,0.7175533608036786,2014-10-03,2019-10-03,1259
EQIX,-0.09971558430932076,-0.057339142651748484,-0.12571255733581743,-0.15536439379542435,-0.3461348159677857,0.15780810885665392,-0.0015345343376760474,0.06258223113480291,0.4769563639001345,0.17554407182892576,0.20944865350023445,0.02718445333688505,0.7349356934864187,0.9960264503611801,2014-10-03,2019-10-03,1259
EQR,-0.005103129059513269,-0.040517485802830364,-0.026602743028039274,-0.07946316032737237,-0.19387189723229004,0.5516588655994036,-0.3084571466451655,0.902872334552409,0.5201506856402127,0.7136608018268242,0.4113079336077099,0.11320985928467306,0.13005765003866285,0.2003390823555856,2014-10-03,2019-10-03,1259
ES,0.017940237577410586,-0.04001772052649189,0.03235390978085488,0.019352521176580435,-0.10790573084687924,0.6070379893922444,-0.33378424996686684,0.6493321311201843,0.5008096623416216,0.636219316628616,0.8320275420053909,0.34994751093419085,0.07750930498567313,0.1419484111653521,2014-10-03,2019-10-03,1259
ESS,-0.04213531997480485,-0.00046543404722461195,-0.07236483893702296,-0.10836963420487843,-0.1926031471441469,0.7421479050427009,-0.4229316308211661,0.3326756418977984,0.9943314426057401,0.3372123919983635,0.2813268506686638,0.13022520063247825,0.050250892557795045,0.0914082913099878,2014-10-03,2019-10-03,1259
ETN,-0.21006873177556715,0.07960922347588262,-0.025650743423142743,-0.26408687007189036,-0.16055425016467098,0.981311855997819,-0.5410953301864269,0.019251597521634474,0.5555885342111269,0.8689141744476777,0.202884122261816,0.5404655797286587,0.20901153746114742,0.2946670254849206,2014-10-03,2019-10-03,1259
ETR,0.04479186175635093,0.024045854684038803,-0.019079893694251643,0.025625945865628438,-0.1843667638360035,1.0431163282606786,-0.6323095143587858,0.2777054766108488,0.6988348499700066,0.7896455195123192,0.7882368361993971,0.12679283757813078,0.003754926691753079,0.007860371686267771,2014-10-03,2019-10-03,1259
ETSY,,,,,,,,,,,,,,,2014-10-03,2019-10-03,1259
EVRG,-0.01393481175689191,-0.04303586690313643,0.08563174905035731,0.008465998471717098,-0.17584962963474526,0.6558576284509552,-0.3615717624957219,0.7254645053825961,0.4716165472474376,0.21335036072740893,0.9264930765398647,0.1299978605202259,0.05792898897671674,0.11372972770558396,2014-10-03,2019-10-03,1259
EW,-0.03870667368493079,-0.11927995824525232,-0.1555907286655511,-0.08751127904621508,0.092137630117161,-0.5513966762834979,0.4899080018217411,0.5841014187574538,0.26290623728604295,0.2044714901210585,0.5925315851039799,0.656022165664314,0.37068452329327894,0.22899459007677977,2014-10-03,2019-10-03,1259
EXC,-0.04024041494980504,0.06737384485998218,0.04880392815359372,0.043845218356915835,-0.238778294278935,0.1504660682270869,-0.05273742580086271,0.3855994781353106,0.3349290776717394,0.5438418798913982,0.6826605441284485,0.07858460650009291,0.7095148785818954,0.8434379719676661,2014-10-03,2019-10-03,1259
EXPD,-0.07061054875787642,0.07958795543898944,0.07338781833521923,-0.007059909632611927,-0.0494532144754396,-0.06458965335293482,0.10242327480990954,0.14567232817708706,0.2762349680447895,0.3829282071887601,0.9498198919660522,0.7274954201576346,0.8785046581448972,0.7138670010998335,2014-10-03,2019-10-03,1259
EXPE,0.026277337657972594,-0.23556898955394937,-0.09704806029706249,-0.07781388052162903,0.057100123161530104,-0.6837831302805468,0.4964281076452137,0.7103515918700589,0.027249230792453148,0.4288904909575296,0.6343945824672768,0.7826607314155156,0.26731182690419336,0.22317517910596624,2014-10-03,2019-10-03,1259
EXR,-0.042449856985838544,-0.09527416532211463,-0.12018115553586878,-0.10132596490521817,-0.14164304844414155,0.7818538347602247,-0.42926370016791676,0.3780955715978047,0.18921692929307307,0.15014494675413062,0.3629522459376847,0.31477977140667673,0.06248957896016036,0.12177108028326199,2014-10-03,2019-10-03,1259
F,0.046064143036604104,0.05230408905285789,-0.0359215191700572,-0.06152723316129864,0.2990923365240193,0.36332585130382855,-0.24567986134363226,0.42865706677079896,0.550778540394498,0.721796360899693,0.6475376236436414,0.07912631000988872,0.47353301043495255,0.4634879614188595,2014-10-03,2019-10-03,1259
FANG,-0.04532746830195761,0.08310961777702927,-0.21865345227756655,0.31384338380488624,-0.10164646148373771,-0.04404960450299986,0.06329267183237987,0.6220980936270383,0.5485936819721378,0.17037863098080722,0.14017817739783045,0.7055714843645249,0.9561432433455785,0.9048583262133967,2014-10-03,2019-10-03,1259
FAST,0.00943546095739532,0.028891017440357554,0.022558952676119966,0.05837145675162641,0.09072831452258621,0.4958926531458443,-0.2779103205388576,0.8726743121012679,0.7446268700700144,0.8250789881572668,0.6681360772302525,0.5983846855481886,0.33362782527232304,0.4124149628599586,2014-10-03,2019-10-03,1259
FB,-0.10719733034022583,-0.08702447807213544,-0.040791732836683504,-0.21911639274369257,0.028283660445173445,-0.44006978448379547,0.3722902571241619,0.11315693405284331,0.39311605675467176,0.7279266944662592,0.1614018175880147,0.8863356474821159,0.45510564574637935,0.33919508918696495,2014-10-03,2019-10-03,1259
FBHS,-0.0021507604038275042,0.1606481476080397,-0.02267188687504255,0.22532652794649932,0.2146685721763045,0.31149210739743227,-0.1633268020344933,0.9701339215811084,0.0635857495090305,0.8199168224878757,0.0900409740812848,0.20162525060331357,0.5336174731300285,0.6214918902104074,2014-10-03,2019-10-03,1259
FCX,0.33115772246751457,-0.11591495714379906,0.2670174439416059,0.34574313999519457,-0.3927859573057754,1.5460868151867646,-1.0622514702580528,0.015498147271067863,0.5734146982364258,0.2598202714337219,0.2740422459508123,0.32594634056439764,0.19411323298594022,0.17718521203788945,2014-10-03,2019-10-03,1259
FDX,0.01584656197711474,0.06725053265915779,0.13221877527768477,-0.023743727176869428,-0.060434218887085875,-0.07748243316781214,0.054609306948541825,0.785216784253792,0.44269655244815975,0.1897936709844607,0.8598410959495772,0.7223943697985388,0.8784081478235234,0.8704387672508338,2014-10-03,2019-10-03,1259
FE,0.013760706915942368,0.032244937241725065,0.0038443387542856874,0.14516867114175558,-0.15865452383073544,0.48481691936396476,-0.2692879481605237,0.7772505152375524,0.6599125559057143,0.9636372465417865,0.19699965882744708,0.26499459116249946,0.252605119334464,0.33640730111505346,2014-10-03,2019-10-03,1259
FFIV,-0.01416543668043363,-0.0030581665346748835,-0.02523738327964046,0.18028837366838507,-0.14448499799512984,0.10646134631737633,-0.05580346324171931,0.8192842980760204,0.9738810826530424,0.8143734673975942,0.20875751818963598,0.4257719792785384,0.8437240735683299,0.8757945253493349,2014-10-03,2019-10-03,1259
FIS,-0.04017520638994612,0.08234957285804013,-0.0228002655127099,0.20933233196113618,-0.1681725481102343,0.43897123747373834,-0.21144516508943356,0.3947942983643391,0.2469901058150831,0.7805498706570057,0.055343133168886186,0.22345352744030994,0.28579677643801105,0.43668649121400305,2014-10-03,2019-10-03,1259
FISV,-0.07072108744597261,0.07497975978696232,-0.06840884849633522,0.005399876274604885,0.02607748487273366,0.2405787668855658,-0.05803914932138811,0.11282025017988238,0.2643311134075704,0.37613870903491065,0.9582260689291318,0.8415162330022208,0.5355578590939128,0.821122639526999,2014-10-03,2019-10-03,1259
FITB,0.02788890351359366,-0.019716903980103038,-0.010447065989658921,-0.027096431471938735,0.08271595045940229,-0.4136807549181289,0.3124994886923581,0.6484501142308694,0.8305743210330847,0.921522739105441,0.848093294655268,0.6439328472966972,0.4375414072972902,0.37503388660548853,2014-10-03,2019-10-03,1259
FLIR,0.04691227518354357,0.03400455431364542,-0.026850380684955127,0.1000420667863056,-0.27425951140583843,0.4014495783224786,-0.21207446840052305,0.4106937524835056,0.6921963262991087,0.7859033943800231,0.44806562510323344,0.10031754886270305,0.41894460963260793,0.518345749295229,2014-10-03,2019-10-03,1259
FLS,0.09630301747120419,0.14031826348259133,0.01444506231333213,-0.03661052649122848,-0.07750037079596875,0.544074890263948,-0.3716948718279791,0.18335648400903387,0.19814184711047803,0.9083219084293404,0.8268114375979027,0.7142828029665069,0.3880472297540425,0.37240381508718234,2014-10-03,2019-10-03,1259
FLT,0.02146861883803686,0.01092868844268376,-0.1466291422792158,0.24855732917713705,-0.11223634527859998,-0.6271631377054495,0.47178717929201286,0.7339618589681565,0.908568560093042,0.1807403609030862,0.08902902580574469,0.5436532917729412,0.25445823137533313,0.1947563917727057,2014-10-03,2019-10-03,1259
FMC,0.01348981939018035,0.11794995473438945,0.1488213765811014,0.13173961122017352,-0.47807817719810775,0.3422851572267268,-0.16785901186449476,0.8404990268547674,0.24289636488450733,0.20044337632111214,0.3954503659727069,0.014886277106057043,0.5577133818191617,0.6636385924091625,2014-10-03,2019-10-03,1259
FOX,,,,,,,,,,,,,,,2014-10-03,2019-10-03,1259
FOXA,,,,,,,,,,,,,,,2014-10-03,2019-10-03,1259
FRC,-0.07792960687328247,0.06001996469891804,-0.003998490327104996,-0.07982439551790765,-0.19540855332874948,-0.04603688775469307,0.10932997127565605,0.1784152847167767,0.4913636236276451,0.9682203944991917,0.5510368079505007,0.2487145239407336,0.9272550585132717,0.7429375548965138,2014-10-03,2019-10-03,1259
