,0,1,2,3
Quarterbacks,Jared Goff,,,
Running Backs,Darrell Henderson,Malcolm Brown,Cam Akers,
Wide Receivers,Cooper Kupp,Robert Woods,Josh Reynolds,Van Jefferson
Tight Ends,Tyler Higbee,Gerald Everett,Johnny Mundt,
